X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,ST_SUBTYPE
-8923979.52224243,2990038.67321331,30141,1222334870,RISING STARS PRESCHOOL LLC,1721 NE 164TH ST,NORTH MIAMI BEACH,FL,33162,NOT AVAILABLE,(786) 320-6945,CENTER BASED,OPEN,42,MIAMI-DADE,12086,USA,25.92697,-80.165472,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8946692.9285049,2958698.39470652,30142,1222291256,RIVERSIDE BAPTIST CHILD DEVELOPMENT CENTER,10775 SW 104TH ST,MIAMI,FL,33176,NOT AVAILABLE,(305) 279-3637,RELIGIOUS FACILITY,OPEN,341,MIAMI-DADE,12086,USA,25.6735,-80.36951,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8929351.80086811,2970816.43039778,30143,1222334871,RIVERSIDE ELEMENTARY,1190 SW 2ND ST,MIAMI,FL,33130,NOT AVAILABLE,(305) 547-1520,SCHOOL BASED,OPEN,153,MIAMI-DADE,12086,USA,25.771571,-80.213732,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8948976.09126107,2949590.89074926,30144,1222296158,ROBERT MORGAN PRESCHOOL CENTER,18180 SW 122ND AVE,MIAMI,FL,33177,NOT AVAILABLE,(305) 253-9920,CENTER BASED,OPEN,64,MIAMI-DADE,12086,USA,25.59974,-80.39002,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/02/11 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8931096.39992782,2992303.35717452,30145,1222334872,ROLLING OAKS PARK,18701 NW 17TH AVE,MIAMI,FL,33056,NOT AVAILABLE,(305) 622-2569,CENTER BASED,OPEN,36,MIAMI-DADE,12086,USA,25.945265,-80.229404,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8932480.76911533,2986825.76477926,30146,1222289782,ROSALPHANIE CHILD CARE 1 INC,2570 NW 139TH ST,OPA LOCKA,FL,33054,NOT AVAILABLE,(786) 797-8684,CENTER BASED,OPEN,105,MIAMI-DADE,12086,USA,25.90101,-80.24184,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/04 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8946338.93252418,2985158.94488197,30147,1222296161,ROYAL KIDS ACADEMY,12503 W OKEECHOBEE RD,HIALEAH GARDENS,FL,33018,NOT AVAILABLE,(305) 557-5437,CENTER BASED,OPEN,189,MIAMI-DADE,12086,USA,25.88754,-80.36633,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/11 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8944204.93788568,2985744.22819388,30148,1222291261,ROYAL KIDS ACADEMY II,"3141 W 76TH ST, STE 3",HIALEAH,FL,33018,NOT AVAILABLE,(305) 558-1530,CENTER BASED,OPEN,130,MIAMI-DADE,12086,USA,25.89227,-80.34716,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8947455.68965582,2965584.74446521,30149,1222334873,ROYAL PALM ELEMENTARY,4200 SW 112TH CT,MIAMI,FL,33165,NOT AVAILABLE,(305) 221-7961,SCHOOL BASED,OPEN,270,MIAMI-DADE,12086,USA,25.729241,-80.376362,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8947344.37016502,2945470.03713257,30150,1222295014,RPOC ARTHUR MAYS VILLAS AFTER SCHOOL HOUSE PROGRAM,11341 SW 216TH ST,MIAMI,FL,33170,NOT AVAILABLE,(305) 233-9325,HEAD START,OPEN,45,MIAMI-DADE,12086,USA,25.566351,-80.375362,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/08 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8945145.58758288,2950763.58617182,30151,1222291263,RPOC / PERRINE GARDENS AFTER SCHOOL HOUSE PROGRAM,10161 CIRCLE PLZ W,MIAMI,FL,33157,NOT AVAILABLE,(305) 233-9325,CENTER BASED,OPEN,33,MIAMI-DADE,12086,USA,25.60924,-80.35561,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8943533.68135619,2983784.30187116,30152,1222296162,RUFO THE KANGAROO INTEGRAL CENTER,11300 NW 87TH CT,HIALEAH GARDENS,FL,33018,NOT AVAILABLE,(305) 823-8670,CENTER BASED,OPEN,131,MIAMI-DADE,12086,USA,25.87643,-80.34113,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/11 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8953535.73760397,2939235.71047543,30153,1222296170,RV LITTLE GIANT DAY CARE CENTER,27020 S DIXIE HWY,NARANJA,FL,33032,NOT AVAILABLE,(305) 245-1727,CENTER BASED,OPEN,55,MIAMI-DADE,12086,USA,25.51582,-80.43098,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/11 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8947753.80325217,2958057.37617281,30154,1222291393,S. T. A. R. S. AUTISM SCHOOLS FOUNDATION,10870 SW 113TH PL UNIT D,MIAMI,FL,33176,NOT AVAILABLE,(305) 846-9346,CENTER BASED,OPEN,82,MIAMI-DADE,12086,USA,25.66831,-80.37904,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8951576.514566,2963727.46838784,30155,1222291269,SANSON'S PRE - SCHOOL LEARNING CENTER INC,"5600 SW 135TH AVE, STE 113",MIAMI,FL,33183,NOT AVAILABLE,(305) 385-3993,CENTER BASED,OPEN,71,MIAMI-DADE,12086,USA,25.71421,-80.41338,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8947219.69233534,2954169.99260141,30156,1222334874,SBC CDC YOUTH ZONE,11111 PINKSTON DR,MIAMI,FL,33176,NOT AVAILABLE,(305) 232-0499,RELIGIOUS FACILITY,OPEN,100,MIAMI-DADE,12086,USA,25.636831,-80.374242,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8922394.11005455,2993067.82157594,30157,1222296173,SCHECK HILLEL COMMUNITY SCHOOL,19000 NE 25TH AVE,MIAMI,FL,33180,NOT AVAILABLE,(305) 931-2831,CENTER BASED,OPEN,265,MIAMI-DADE,12086,USA,25.95144,-80.15123,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/11 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8937171.77245736,2977770.05733779,30158,1222291275,SECOND HOME LEARNING CENTER,118 W 7TH ST,HIALEAH,FL,33010,NOT AVAILABLE,(305) 888-2728,CENTER BASED,OPEN,69,MIAMI-DADE,12086,USA,25.82781,-80.28398,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8941590.15436643,2970527.05078503,30159,1222334875,SEMINOLE ELEMENTARY,121 SW 78TH PL,MIAMI,FL,33144,NOT AVAILABLE,(305) 261-7071,SCHOOL BASED,OPEN,109,MIAMI-DADE,12086,USA,25.76923,-80.323671,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8956732.83337955,2960195.44843563,30160,1222296241,SEVEN LITTLE STARS ACADEMY LLC,"8765 SW 165TH AVE, STE 101",MIAMI,FL,33193,NOT AVAILABLE,(305) 380-7576,CENTER BASED,OPEN,64,MIAMI-DADE,12086,USA,25.68562,-80.4597,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/11 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8927688.57635617,2976895.71135716,30161,1222334876,SHADOWLAWN ELEMENTARY,149 NW 49TH ST,MIAMI,FL,33127,NOT AVAILABLE,(305) 758-3673,SCHOOL BASED,OPEN,25,MIAMI-DADE,12086,USA,25.82074,-80.198791,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8928304.06182076,2989399.99563842,30162,1222282859,SHANE LEARNING CENTER,16020 NW 2ND AVE,MIAMI,FL,33169,NOT AVAILABLE,(305) 944-0590,CENTER BASED,OPEN,47,MIAMI-DADE,12086,USA,25.92181,-80.20432,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8937385.50587968,2980223.94651585,30163,1222296176,SHANTI KIDS PRESCHOOL,2863 W 2ND AVE,HIALEAH,FL,33010,NOT AVAILABLE,(305) 887-9330,CENTER BASED,OPEN,98,MIAMI-DADE,12086,USA,25.84765,-80.2859,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/02/11 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8928613.53000517,2978197.97411889,30164,1222291276,SHEYES OF MIAMI,6043 NW 6TH CT,MIAMI,FL,33127,NOT AVAILABLE,(305) 758-7167,HEAD START,OPEN,62,MIAMI-DADE,12086,USA,25.83127,-80.2071,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8928690.34045382,2976805.43532573,30165,1222296179,SHEYES OF MIAMI DAY CARE NUMBER 3,4801 NW 7TH AVE,MIAMI,FL,33127,NOT AVAILABLE,(305) 754-4087,HEAD START,OPEN,75,MIAMI-DADE,12086,USA,25.82001,-80.20779,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/11 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8932864.82135856,2976603.86208611,30166,1222291277,SHEYES OF MIAMI LEARNING CENTER,3038 NW 48TH TER,MIAMI,FL,33142,NOT AVAILABLE,(305) 634-6268,HEAD START,OPEN,121,MIAMI-DADE,12086,USA,25.81838,-80.24529,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8930144.17300358,2980505.97224201,30167,1222291278,SHINING LIGHT CHILDCARE DEVELOPMENT CENTER,8220 NW 13TH CT,MIAMI,FL,33147,NOT AVAILABLE,(305) 696-1802,HEAD START,OPEN,104,MIAMI-DADE,12086,USA,25.84993,-80.22085,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8928808.33911406,2992921.73459157,30168,1222287454,SIERRA NORWOOD CALVARY CHILD DEVELOPMENT CENTER,19101 NW 5TH AVE,MIAMI GARDENS,FL,33169,NOT AVAILABLE,(305) 770-3733,RELIGIOUS FACILITY,OPEN,164,MIAMI-DADE,12086,USA,25.95026,-80.20885,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8931825.31995353,2967341.90347816,30169,1222334877,SILVER BLUFF ELEMENTARY,2609 SW 25TH AVE,MIAMI,FL,33133,NOT AVAILABLE,(305) 856-5197,SCHOOL BASED,OPEN,57,MIAMI-DADE,12086,USA,25.74346,-80.235952,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8940276.47305558,2985077.27930742,30170,1222291279,SILVIA'S SCHOOL,7091 W 14TH CT,HIALEAH,FL,33014,NOT AVAILABLE,(305) 822-9757,CENTER BASED,OPEN,105,MIAMI-DADE,12086,USA,25.88688,-80.31187,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8945635.39334237,2964111.73019027,30171,1222291280,SISTER CAROLYN LEARNING CENTER,5400 SW 102ND AVE,MIAMI,FL,33165,NOT AVAILABLE,(305) 274-8229,RELIGIOUS FACILITY,OPEN,80,MIAMI-DADE,12086,USA,25.71732,-80.36001,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8928837.28218166,2989601.74541717,30172,1222291289,SMALL WORLD MONTESSORI METHOD SCHOOL III,530 NW 165TH STREET RD,MIAMI,FL,33169,NOT AVAILABLE,(305) 940-6010,CENTER BASED,OPEN,96,MIAMI-DADE,12086,USA,25.92344,-80.20911,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8926311.44293556,2991368.10342975,30173,1222291299,SMALL WORLD MONTESSORI PRESCHOOL,700 NE 177TH ST,N MIAMI BEACH,FL,33162,NOT AVAILABLE,(305) 651-0407,CENTER BASED,OPEN,12,MIAMI-DADE,12086,USA,25.93771,-80.18642,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8956237.95145128,2934471.80020397,30174,1222334878,SMART HORIZONS LEARNING CENTER,1590 NE 8TH ST,HOMESTEAD,FL,33033,NOT AVAILABLE,(786) 339-8025,CENTER BASED,OPEN,61,MIAMI-DADE,12086,USA,25.4771928,-80.4552544,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,GEOCODE,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8958620.8119434,2934313.61816034,30175,1222282861,SMART START OF HOMESTEAD,630 WASHINGTON AVE,HOMESTEAD,FL,33030,NOT AVAILABLE,(305) 246-0909,CENTER BASED,OPEN,85,MIAMI-DADE,12086,USA,25.47591,-80.47666,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/14 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8949013.04933202,2959996.69714065,30176,1222334879,SMART STARTS AT KENDALLGATE,9051 SW 120TH AVE,MIAMI,FL,33186,NOT AVAILABLE,(786) 476-8065,CENTER BASED,OPEN,134,MIAMI-DADE,12086,USA,25.684011,-80.390352,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8945071.00352404,2962215.23008974,30177,1222291302,SMART STARTS LEARNING CENTER,9945 SW 72ND ST,MIAMI,FL,33173,NOT AVAILABLE,(305) 595-8822,CENTER BASED,OPEN,164,MIAMI-DADE,12086,USA,25.70197,-80.35494,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8942450.54271077,2983359.93325711,30178,1222291310,SNOW WHITE AND THE SEVEN DWARFS INC.,2400 W 56TH ST,HIALEAH,FL,33016,NOT AVAILABLE,(305) 825-1477,CENTER BASED,OPEN,282,MIAMI-DADE,12086,USA,25.873,-80.3314,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8943046.10198651,2957837.53423925,30179,1222291311,"SOL ACADEMY, INC",8795 SW 112TH ST,MIAMI,FL,33176,NOT AVAILABLE,(786) 717-7434,CENTER BASED,OPEN,36,MIAMI-DADE,12086,USA,25.66653,-80.33675,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8951088.93519633,2969394.80437873,30180,1222287479,SOLER STARS ACADEMY LLC,869 SW 132ND AVE,MIAMI,FL,33184,NOT AVAILABLE,(305) 228-9111,CENTER BASED,OPEN,150,MIAMI-DADE,12086,USA,25.76007,-80.409,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY,2019/02/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8958423.99908368,2933274.28029577,30181,1222334880,SOMERSET ACADEMY SOUTH HOMESTEAD ELEMENTARY SCHOOL,300 SE 1ST DR,HOMESTEAD,FL,33030,NOT AVAILABLE,(305) 245-6108,SCHOOL BASED,OPEN,12,MIAMI-DADE,12086,USA,25.467481,-80.474892,624410,CHILD DAY CARE CENTERS,https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8953576.92581556,2937484.23991817,30182,1222291312,SOUTH DADE CHILD DEVELOPMENT CENTER,28520 SW 148TH AVE,HOMESTEAD,FL,33033,NOT AVAILABLE,(305) 245-0979,HEAD START,OPEN,475,MIAMI-DADE,12086,USA,25.50162,-80.43135,624410,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8928304.06182076,2978763.18973466,30183,1222291315,SOUTH FLORIDA AFTER SCHOOL ALL STARS - EDISON PARK K - 8,500 NW 67TH ST,MIAMI,FL,33150,NOT AVAILABLE,(786) 517-2868,CENTER BASED,OPEN,67,MIAMI-DADE,12086,USA,25.83584,-80.20432,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8938409.64519497,2980676.67466511,30184,1222291313,SOUTH FLORIDA AFTER SCHOOL ALL STARS INC MAE WALTERS ES,650 W 33RD ST,HIALEAH,FL,33012,NOT AVAILABLE,(786) 517-2868,CENTER BASED,OPEN,105,MIAMI-DADE,12086,USA,25.85131,-80.2951,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8939237.86220648,2979886.26496962,30185,1222291314,SOUTH FLORIDA AFTER SCHOOL ALL STARS JAMES H. BRIGHT ES,2530 W 10TH AVE,HIALEAH,FL,33010,NOT AVAILABLE,(786) 517-2868,CENTER BASED,OPEN,76,MIAMI-DADE,12086,USA,25.84492,-80.30254,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8935892.93414712,2990614.37341562,30186,1222334881,SOUTH FLORIDA AFTER SCHOOL ALL STARS - CAROL CITY ES,4375 NW 173RD DR,MIAMI GARDENS,FL,33055,NOT AVAILABLE,(305) 502-3310,SCHOOL BASED,OPEN,46,MIAMI-DADE,12086,USA,25.931621,-80.272492,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2022/06/02 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8929137.8448068,2974935.73358868,30187,1222291671,SOUTH FLORIDA AFTER SCHOOL ALL - STARS INC. - SANTA CLARA ES,1051 NW 29TH TER,MIAMI,FL,33127,NOT AVAILABLE,(786) 517-2868,CENTER BASED,OPEN,75,MIAMI-DADE,12086,USA,25.80489,-80.21181,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8936185.48176893,2992926.68666875,30188,1222296212,SOUTH FLORIDA AFTER - SCHOOL ALL STARS INC - MIAMI GARDENS ES,4444 NW 195TH ST,MIAMI GARDENS,FL,33055,NOT AVAILABLE,(786) 517-2868,SCHOOL BASED,OPEN,47,MIAMI-DADE,12086,USA,25.9503,-80.27512,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/11 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8932190.22524436,2980557.92494251,30189,1222296225,SOUTH FLORIDA AFTER - SCHOOL ALL - STARS INC - DR HENRY W MACK ES / WEST LITTLE RIVER ES,2450 NW 84TH ST,MIAMI,FL,33147,NOT AVAILABLE,(786) 517-2868,SCHOOL BASED,OPEN,17,MIAMI-DADE,12086,USA,25.85035,-80.23923,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/02/11 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8928232.81734666,2984346.02155303,30190,1222291317,SOUTH FLORIDA AFTER - SCHOOL ALL - STARS INC - HUBERT O SIBLEY K - 8,255 NW 115TH ST,MIAMI,FL,33168,NOT AVAILABLE,(786) 517-2868,CENTER BASED,OPEN,105,MIAMI-DADE,12086,USA,25.88097,-80.20368,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
-8936757.6639516,2984306.42826899,30191,1222291318,SOUTH FLORIDA AFTER - SCHOOL ALL - STARS INC - PALM SPRINGS ELEMENTARY SCHOOL,6304 E 1ST AVE,HIALEAH,FL,33013,NOT AVAILABLE,(786) 517-2868,SCHOOL BASED,OPEN,276,MIAMI-DADE,12086,USA,25.88065,-80.28026,624410,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",https://www.myflfamilies.com/service-programs/child-care/docs/child%20care%20providers.xlsx,2022/05/02 00:00:00+00,IMAGERY/OTHER,2019/06/05 00:00:00+00,NOT AVAILABLE,CHILD CARE FACILITY
